valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,code_postal,nom_commune,adresse_nom_voie,type_local,latitude,longitude
290000.0,22.0,2.0,75011,Paris 11e Arrondissement,RUE MORET,Appartement,48.867424,2.378801
578800.0,47.0,2.0,75012,Paris 12e Arrondissement,RUE DE BERCY,Appartement,48.837745,2.383048
929550.0,79.0,4.0,75012,Paris 12e Arrondissement,RUE DES COLONNES DU TRONE,Appartement,48.846502,2.398238
950000.0,54.0,4.0,75005,Paris 5e Arrondissement,BD SAINT GERMAIN,Appartement,48.85128,2.344349
318400.0,37.0,2.0,75013,Paris 13e Arrondissement,RUE PHILIBERT LUCOT,Appartement,48.822282,2.361029
470000.0,46.0,2.0,75005,Paris 5e Arrondissement,RUE DES FOSSES ST MARCEL,Appartement,48.838617,2.355692
230000.0,21.0,2.0,75016,Paris 16e Arrondissement,RUE PERGOLESE,Appartement,48.875846,2.285211
360000.0,36.0,2.0,75015,Paris 15e Arrondissement,RUE BRANCION,Appartement,48.832571,2.302994
480000.0,40.0,2.0,75005,Paris 5e Arrondissement,RUE DE PONTOISE,Appartement,48.849286,2.351371
880000.0,80.0,4.0,75011,Paris 11e Arrondissement,PAS BULLOURDE,Appartement,48.855352,2.376449
423000.0,34.0,2.0,75011,Paris 11e Arrondissement,RUE CAMILLE DESMOULINS,Appartement,48.859445,2.382117
583800.0,56.0,3.0,75015,Paris 15e Arrondissement,RUE DE LOURMEL,Appartement,48.843895,2.286699
390000.0,52.0,2.0,75012,Paris 12e Arrondissement,AV DE SAINT-MANDE,Appartement,48.845274,2.403444
390000.0,48.0,2.0,75012,Paris 12e Arrondissement,AV DE SAINT-MANDE,Appartement,48.845274,2.403444
365000.0,33.0,1.0,75013,Paris 13e Arrondissement,RUE DE LA GLACIERE,Appartement,48.833182,2.345517
1800000.0,120.0,4.0,75016,Paris 16e Arrondissement,RUE LEROUX,Appartement,48.871637,2.287157
1800000.0,8.0,1.0,75016,Paris 16e Arrondissement,RUE LEROUX,Appartement,48.871637,2.287157
248000.0,21.0,1.0,75013,Paris 13e Arrondissement,AV D ITALIE,Appartement,48.82912,2.357079
675000.0,79.0,3.0,75016,Paris 16e Arrondissement,RUE DU GAL DELESTRAINT,Appartement,48.840537,2.256648
330000.0,30.0,2.0,75011,Paris 11e Arrondissement,CITE DUPONT,Appartement,48.862694,2.380742
330000.0,15.0,1.0,75011,Paris 11e Arrondissement,CITE DUPONT,Appartement,48.862694,2.380742
1560000.0,65.0,2.0,75007,Paris 7e Arrondissement,AV DE LA MOTTE PICQUET,Appartement,48.854899,2.307334
425000.0,33.0,2.0,75011,Paris 11e Arrondissement,RUE DU CHEMIN VERT,Appartement,48.861112,2.380707
860000.0,70.0,3.0,75015,Paris 15e Arrondissement,RUE DE LA CROIX NIVERT,Appartement,48.837685,2.289864
186180.0,13.0,1.0,75015,Paris 15e Arrondissement,RUE DE LA CROIX NIVERT,Appartement,48.838076,2.289576
685000.0,69.0,4.0,75012,Paris 12e Arrondissement,RUE DE REUILLY,Appartement,48.844948,2.388306
685000.0,67.0,4.0,75012,Paris 12e Arrondissement,RUE DE REUILLY,Appartement,48.844948,2.388306
300000.0,27.0,1.0,75012,Paris 12e Arrondissement,RUE DU COLONEL OUDOT,Appartement,48.836749,2.406971
176350.0,17.0,1.0,75012,Paris 12e Arrondissement,RUE VICTOR CHEVREUIL,Appartement,48.841933,2.403895
399880.0,28.0,2.0,75007,Paris 7e Arrondissement,CITE DE L ALMA,Appartement,48.860705,2.302042
380200.0,38.0,1.0,75016,Paris 16e Arrondissement,BD DE BEAUSEJOUR,Appartement,48.856189,2.265992
200000.0,15.0,1.0,75011,Paris 11e Arrondissement,RUE SEDAINE,Appartement,48.856128,2.373426
624385.0,70.0,4.0,75013,Paris 13e Arrondissement,RUE DE REIMS,Appartement,48.828875,2.37108
440000.0,48.0,2.0,75015,Paris 15e Arrondissement,RUE EMERIAU,Appartement,48.851027,2.287266
573600.0,56.0,2.0,75014,Paris 14e Arrondissement,RUE DES SUISSES,Appartement,48.830655,2.315037
350000.0,34.0,1.0,75015,Paris 15e Arrondissement,QUAI DE GRENELLE,Appartement,48.851617,2.285838
325000.0,28.0,1.0,75015,Paris 15e Arrondissement,RUE DE L EGLISE,Appartement,48.844597,2.288124
368500.0,39.0,2.0,75012,Paris 12e Arrondissement,AV DE CORBERA,Appartement,48.845535,2.381982
545000.0,77.0,3.0,75015,Paris 15e Arrondissement,RUE GEORGES PITARD,Appartement,48.834823,2.310772
560000.0,50.0,3.0,75012,Paris 12e Arrondissement,RUE DE LA VEGA,Appartement,48.837714,2.405569
892820.0,88.0,4.0,75016,Paris 16e Arrondissement,RUE FANTIN LATOUR,Appartement,48.839763,2.265993
248000.0,17.0,1.0,75005,Paris 5e Arrondissement,RUE SCIPION,Appartement,48.838378,2.354114
270000.0,28.0,1.0,75013,Paris 13e Arrondissement,RUE DU DOCTEUR TUFFIER,Appartement,48.822287,2.354793
490000.0,46.0,3.0,75012,Paris 12e Arrondissement,VLA DU BEL AIR,Appartement,48.843538,2.408958
1800000.0,126.0,5.0,75016,Paris 16e Arrondissement,RUE DE LONGCHAMP,Appartement,48.865056,2.285044
240000.0,24.0,2.0,75013,Paris 13e Arrondissement,RUE DU CHATEAU DES RENTIERS,Appartement,48.824106,2.36994
216500.0,24.0,1.0,75013,Paris 13e Arrondissement,PL DE L'ESC. NORMANDIE NIEMEN,Appartement,48.831213,2.371223
286000.0,22.0,1.0,75014,Paris 14e Arrondissement,RUE RAYMOND LOSSERAND,Appartement,48.829063,2.307822
590000.0,53.0,2.0,75007,Paris 7e Arrondissement,RUE EDMOND VALENTIN,Appartement,48.859989,2.302347
343332.0,41.0,2.0,75015,Paris 15e Arrondissement,BD LEFEBVRE,Appartement,48.828705,2.30216
872800.0,65.0,3.0,75014,Paris 14e Arrondissement,RUE MAURICE RIPOCHE,Appartement,48.833768,2.322176
245730.0,17.0,1.0,75011,Paris 11e Arrondissement,RUE DE CHARONNE,Appartement,48.854086,2.381623
1370000.0,35.0,3.0,75015,Paris 15e Arrondissement,RUE BAUSSET,Appartement,48.838882,2.297869
1370000.0,78.0,4.0,75015,Paris 15e Arrondissement,RUE BAUSSET,Appartement,48.838882,2.297869
250000.0,30.0,2.0,75005,Paris 5e Arrondissement,BD SAINT MARCEL,Appartement,48.839873,2.360366
1680000.0,114.0,5.0,75016,Paris 16e Arrondissement,BD DE BEAUSEJOUR,Appartement,48.856626,2.26768
546430.0,50.0,2.0,75012,Paris 12e Arrondissement,RUE DE CHARENTON,Appartement,48.835687,2.392031
402000.0,145.0,6.0,75016,Paris 16e Arrondissement,AV DESPREAUX,Appartement,48.84408,2.261862
345000.0,228.0,7.0,75016,Paris 16e Arrondissement,AV ALPHAND,Appartement,48.874792,2.28483
510000.0,46.0,1.0,75015,Paris 15e Arrondissement,RUE DE VAUGIRARD,Appartement,48.845003,2.31907
540000.0,36.0,2.0,75016,Paris 16e Arrondissement,AV RENE BOYLESVE,Appartement,48.85693,2.283516
183000.0,18.0,1.0,75007,Paris 7e Arrondissement,AV FRANCO RUSSE,Appartement,48.859962,2.299344
640000.0,68.0,3.0,75015,Paris 15e Arrondissement,RUE DE VAUGIRARD,Appartement,48.840992,2.30753
167000.0,20.0,2.0,75013,Paris 13e Arrondissement,RUE PAULIN MERY,Appartement,48.82966,2.353207
234000.0,21.0,2.0,75011,Paris 11e Arrondissement,RUE GODEFROY CAVAIGNAC,Appartement,48.854642,2.381126
458000.0,46.0,3.0,75015,Paris 15e Arrondissement,RUE DE LA CROIX NIVERT,Appartement,48.834872,2.28965
188500.0,16.0,2.0,75016,Paris 16e Arrondissement,BD EMILE AUGIER,Appartement,48.858438,2.273024
90000.0,9.0,1.0,75012,Paris 12e Arrondissement,BD DE PICPUS,Appartement,48.840811,2.400006
670000.0,62.0,3.0,75005,Paris 5e Arrondissement,RUE BERTHOLLET,Appartement,48.838072,2.345764
700000.0,55.0,1.0,75007,Paris 7e Arrondissement,RUE ST DOMINIQUE,Appartement,48.85822,2.32204
205000.0,33.0,2.0,75012,Paris 12e Arrondissement,AV DU DOC ARNOLD NETTER,Appartement,48.845095,2.405518
499000.0,40.0,2.0,75005,Paris 5e Arrondissement,RUE GEOFFROY ST HILAIRE,Appartement,48.842718,2.355016
1213000.0,80.0,4.0,75016,Paris 16e Arrondissement,AV PAUL DOUMER,Appartement,48.859875,2.280816
514800.0,28.0,1.0,75006,Paris 6e Arrondissement,RUE JACOB,Appartement,48.855863,2.333584
300000.0,25.0,1.0,75013,Paris 13e Arrondissement,RUE DE TOLBIAC,Appartement,48.829778,2.374584
248400.0,18.0,1.0,75015,Paris 15e Arrondissement,RUE DE VAUGIRARD,Appartement,48.838728,2.298443
522600.0,63.0,3.0,75012,Paris 12e Arrondissement,RUE GOSSEC,Appartement,48.838554,2.400115
313000.0,36.0,2.0,75012,Paris 12e Arrondissement,AV DU BEL AIR,Appartement,48.846373,2.396877
400000.0,61.0,3.0,75013,Paris 13e Arrondissement,RUE DU CHATEAU DES RENTIERS,Appartement,48.830899,2.361679
240000.0,31.0,2.0,75005,Paris 5e Arrondissement,RUE DE QUATREFAGES,Appartement,48.842897,2.354127
315000.0,35.0,2.0,75015,Paris 15e Arrondissement,RUE FIZEAU,Appartement,48.830807,2.302692
315000.0,53.0,3.0,75015,Paris 15e Arrondissement,RUE FIZEAU,Appartement,48.830807,2.302692
1110000.0,50.0,2.0,75007,Paris 7e Arrondissement,RUE DE GRENELLE,Appartement,48.854357,2.324757
402500.0,43.0,2.0,75013,Paris 13e Arrondissement,RUE NATIONALE,Appartement,48.825974,2.367509
511400.0,54.0,2.0,75012,Paris 12e Arrondissement,IMP VASSOU,Appartement,48.846306,2.407691
329000.0,30.0,1.0,75015,Paris 15e Arrondissement,RUE DE CHAMBERY,Appartement,48.830443,2.30315
580000.0,120.0,5.0,75016,Paris 16e Arrondissement,RUE SINGER,Appartement,48.856243,2.276502
770000.0,70.0,3.0,75016,Paris 16e Arrondissement,BD EXELMANS,Appartement,48.840529,2.266696
375000.0,45.0,2.0,75016,Paris 16e Arrondissement,RUE LE MAROIS,Appartement,48.837526,2.259026
430000.0,38.0,3.0,75006,Paris 6e Arrondissement,RUE DU MONTPARNASSE,Appartement,48.845109,2.328298
688450.0,68.0,3.0,75012,Paris 12e Arrondissement,BD PONIATOWSKI,Appartement,48.83349,2.401043
188000.0,28.0,2.0,75015,Paris 15e Arrondissement,BD GARIBALDI,Appartement,48.847252,2.304839
456200.0,38.0,2.0,75015,Paris 15e Arrondissement,RUE DE VAUGIRARD,Appartement,48.843399,2.314961
1241000.0,94.0,4.0,75011,Paris 11e Arrondissement,BD RICHARD LENOIR,Appartement,48.860773,2.371576
1039200.0,83.0,4.0,75011,Paris 11e Arrondissement,RUE DU FBG ST ANTOINE,Appartement,48.852818,2.37185
1560000.0,135.0,6.0,75012,Paris 12e Arrondissement,BD DIDEROT,Appartement,48.845712,2.37028
35000.0,13.0,1.0,75013,Paris 13e Arrondissement,RUE DES CORDELIERES,Appartement,48.834255,2.348608
300000.0,35.0,2.0,75013,Paris 13e Arrondissement,RUE DE L AMIRAL MOUCHEZ,Appartement,48.823821,2.342071
170000.0,16.0,1.0,75013,Paris 13e Arrondissement,RUE CLISSON,Appartement,48.832307,2.368207
299500.0,29.0,2.0,75011,Paris 11e Arrondissement,RUE DE CHARONNE,Appartement,48.854915,2.387082
385000.0,35.0,2.0,75012,Paris 12e Arrondissement,RUE DE CHARENTON,Appartement,48.838235,2.38954
464800.0,45.0,2.0,75011,Paris 11e Arrondissement,RUE DE LA ROQUETTE,Appartement,48.855271,2.372599
1305000.0,106.0,5.0,75007,Paris 7e Arrondissement,AV DE SEGUR,Appartement,48.850968,2.309789
523000.0,50.0,2.0,75011,Paris 11e Arrondissement,BD RICHARD LENOIR,Appartement,48.860773,2.371576
208500.0,15.0,1.0,75011,Paris 11e Arrondissement,RUE DE NICE,Appartement,48.855257,2.390734
705000.0,68.0,3.0,75012,Paris 12e Arrondissement,AV DU DOC ARNOLD NETTER,Appartement,48.846585,2.405768
736850.0,72.0,3.0,75015,Paris 15e Arrondissement,AV EMILE ZOLA,Appartement,48.846035,2.280759
1273805.0,94.0,4.0,75015,Paris 15e Arrondissement,RUE MIOLLIS,Appartement,48.846218,2.302823
1328850.0,42.0,1.0,75016,Paris 16e Arrondissement,RUE DE VARIZE,Appartement,48.842012,2.257611
1328850.0,75.0,3.0,75016,Paris 16e Arrondissement,RUE DE VARIZE,Appartement,48.842012,2.257611
191700.0,15.0,1.0,75015,Paris 15e Arrondissement,RUE DE LA CROIX NIVERT,Appartement,48.842414,2.293855
515000.0,47.0,2.0,75016,Paris 16e Arrondissement,RUE FRANCOIS GERARD,Appartement,48.849151,2.272133
1047670.0,93.0,6.0,75015,Paris 15e Arrondissement,RUE DE VAUGIRARD,Appartement,48.840523,2.305287
1262136.0,41.0,2.0,75016,Paris 16e Arrondissement,RUE RAFFET,Appartement,48.852605,2.263769
1262136.0,73.0,3.0,75016,Paris 16e Arrondissement,RUE RAFFET,Appartement,48.852605,2.263769
835350.0,71.0,3.0,75012,Paris 12e Arrondissement,RUE DE CHARENTON,Appartement,48.847301,2.376821
122000.0,12.0,1.0,75006,Paris 6e Arrondissement,RUE CREBILLON,Appartement,48.85052,2.338375
280000.0,34.0,2.0,75011,Paris 11e Arrondissement,RUE ALEXANDRE DUMAS,Appartement,48.85379,2.394994
541000.0,51.0,2.0,75015,Paris 15e Arrondissement,RUE DU DOCTEUR FINLAY,Appartement,48.852157,2.289625
409850.0,39.0,2.0,75011,Paris 11e Arrondissement,RUE SAINT SABIN,Appartement,48.855861,2.371161
1232000.0,95.0,3.0,75007,Paris 7e Arrondissement,QUAI ANATOLE FRANCE,Appartement,48.860857,2.323484
1205000.0,117.0,4.0,75016,Paris 16e Arrondissement,AV MOZART,Appartement,48.854408,2.269638
662718.0,80.0,3.0,75016,Paris 16e Arrondissement,RUE DE VARIZE,Appartement,48.840831,2.257585
820000.0,71.0,3.0,75015,Paris 15e Arrondissement,RUE MADEMOISELLE,Appartement,48.84387,2.294276
204000.0,25.0,1.0,75011,Paris 11e Arrondissement,BD VOLTAIRE,Appartement,48.849048,2.394094
760000.0,73.0,3.0,75014,Paris 14e Arrondissement,ALLEE DES HORTENSIAS,Appartement,48.828067,2.314928
990000.0,65.0,2.0,75006,Paris 6e Arrondissement,RUE VAVIN,Appartement,48.844333,2.33086
312000.0,39.0,2.0,75013,Paris 13e Arrondissement,RUE NATIONALE,Appartement,48.828719,2.365736
446600.0,32.0,2.0,75016,Paris 16e Arrondissement,IMP DES CARRIERES,Appartement,48.858407,2.281177
330000.0,42.0,3.0,75014,Paris 14e Arrondissement,RUE RAYMOND LOSSERAND,Appartement,48.833633,2.318169
418150.0,42.0,1.0,75015,Paris 15e Arrondissement,RUE ANTOINE HAJJE,Appartement,48.845955,2.285364
528840.0,52.0,3.0,75016,Paris 16e Arrondissement,RUE DAVIOUD,Appartement,48.854845,2.27102
430000.0,44.0,2.0,75015,Paris 15e Arrondissement,RUE FONDARY,Appartement,48.848473,2.291663
184000.0,92.0,4.0,75016,Paris 16e Arrondissement,RUE DUBAN,Appartement,48.857047,2.278002
184000.0,18.0,1.0,75016,Paris 16e Arrondissement,RUE DUBAN,Appartement,48.857047,2.278002
720000.0,72.0,4.0,75015,Paris 15e Arrondissement,RUE SAINT CHARLES,Appartement,48.845469,2.28398
383000.0,50.0,2.0,75011,Paris 11e Arrondissement,RUE DE LA FOLIE REGNAULT,Appartement,48.861956,2.385018
250000.0,54.0,2.0,75014,Paris 14e Arrondissement,ALLEE DES HORTENSIAS,Appartement,48.828067,2.314928
1277000.0,109.0,5.0,75015,Paris 15e Arrondissement,RUE LEBLANC,Appartement,48.836861,2.281445
318000.0,26.0,1.0,75012,Paris 12e Arrondissement,BD DE PICPUS,Appartement,48.841796,2.401911
1078000.0,65.0,2.0,75016,Paris 16e Arrondissement,RUE JEAN DE LA FONTAINE,Appartement,48.852492,2.274543
1300000.0,112.0,4.0,75011,Paris 11e Arrondissement,RUE AMELOT,Appartement,48.858728,2.368166
185000.0,25.0,1.0,75015,Paris 15e Arrondissement,RUE MATHURIN REGNIER,Appartement,48.839665,2.3083
600000.0,54.0,2.0,75015,Paris 15e Arrondissement,RUE DE JAVEL,Appartement,48.843134,2.287285
655000.0,59.0,3.0,75011,Paris 11e Arrondissement,RUE GODEFROY CAVAIGNAC,Appartement,48.856366,2.380765
280000.0,27.0,1.0,75013,Paris 13e Arrondissement,RUE XAINTRAILLES,Appartement,48.82977,2.370787
1450000.0,90.0,4.0,75005,Paris 5e Arrondissement,RUE MONGE,Appartement,48.842041,2.351813
285000.0,20.0,1.0,75015,Paris 15e Arrondissement,RUE DE L AMIRAL ROUSSIN,Appartement,48.845326,2.298852
407100.0,21.0,1.0,75016,Paris 16e Arrondissement,RUE LAURISTON,Appartement,48.871624,2.291866
450000.0,40.0,2.0,75006,Paris 6e Arrondissement,RUE DAUPHINE,Appartement,48.854682,2.33887
900000.0,54.0,3.0,75016,Paris 16e Arrondissement,RUE AUGUSTE VACQUERIE,Appartement,48.869598,2.294567
250000.0,28.0,2.0,75014,Paris 14e Arrondissement,RUE PERNETY,Appartement,48.834775,2.316565
202000.0,25.0,2.0,75015,Paris 15e Arrondissement,BD GARIBALDI,Appartement,48.847252,2.304839
635000.0,37.0,2.0,75011,Paris 11e Arrondissement,RUE DU FBG ST ANTOINE,Appartement,48.850101,2.386121
360000.0,29.0,2.0,75011,Paris 11e Arrondissement,BD VOLTAIRE,Appartement,48.857417,2.380307
545000.0,55.0,2.0,75016,Paris 16e Arrondissement,AV DE VERSAILLES,Appartement,48.838881,2.259361
443650.0,33.0,2.0,75011,Paris 11e Arrondissement,RUE SERVAN,Appartement,48.863228,2.381309
340000.0,38.0,1.0,75016,Paris 16e Arrondissement,RUE SINGER,Appartement,48.856526,2.27732
230310.0,16.0,1.0,75011,Paris 11e Arrondissement,RUE SAINT SEBASTIEN,Appartement,48.860765,2.368211
1847040.0,128.0,5.0,75007,Paris 7e Arrondissement,PL DU PRESIDENT MITHOUARD,Appartement,48.849926,2.313963
545855.0,48.0,2.0,75011,Paris 11e Arrondissement,RUE DU CHEMIN VERT,Appartement,48.860954,2.380127
210000.0,19.0,1.0,75014,Paris 14e Arrondissement,RUE RAYMOND LOSSERAND,Appartement,48.83338,2.316656
1900000.0,150.0,5.0,75016,Paris 16e Arrondissement,AV VICTOR HUGO,Appartement,48.865235,2.274067
485000.0,46.0,2.0,75015,Paris 15e Arrondissement,RUE MATHURIN REGNIER,Appartement,48.83916,2.308536
360507.4,30.0,1.0,75016,Paris 16e Arrondissement,BD DE BEAUSEJOUR,Appartement,48.856189,2.265992
290000.0,26.0,1.0,75016,Paris 16e Arrondissement,RUE DE LA POMPE,Appartement,48.869363,2.281851
282200.0,23.0,2.0,75005,Paris 5e Arrondissement,BD SAINT GERMAIN,Appartement,48.849363,2.35141
420000.0,29.0,1.0,75006,Paris 6e Arrondissement,RUE DES CISEAUX,Appartement,48.852984,2.33389
280000.0,18.0,2.0,75005,Paris 5e Arrondissement,BD SAINT MARCEL,Appartement,48.837437,2.352889
427000.0,38.0,2.0,75011,Paris 11e Arrondissement,RUE POPINCOURT,Appartement,48.858084,2.377067
585000.0,50.0,1.0,75015,Paris 15e Arrondissement,RUE PLUMET,Appartement,48.839253,2.308831
639000.0,52.0,2.0,75016,Paris 16e Arrondissement,RUE EUGENE DELACROIX,Appartement,48.862775,2.277249
780000.0,52.0,3.0,75016,Paris 16e Arrondissement,RUE DE PASSY,Appartement,48.857797,2.27647
294000.0,35.0,2.0,75005,Paris 5e Arrondissement,RUE MOUFFETARD,Appartement,48.839528,2.34953
670000.0,50.0,1.0,75016,Paris 16e Arrondissement,RUE NICOLO,Appartement,48.858939,2.279694
185000.0,13.0,1.0,75007,Paris 7e Arrondissement,RUE AUGEREAU,Appartement,48.856901,2.302146
426500.0,40.0,2.0,75014,Paris 14e Arrondissement,RUE DES PLANTES,Appartement,48.830969,2.323594
294717.0,38.0,2.0,75013,Paris 13e Arrondissement,VLA D ESTE,Appartement,48.821948,2.367319
440000.0,45.0,3.0,75012,Paris 12e Arrondissement,VLA DE SAINT MANDE,Appartement,48.846107,2.400193
720000.0,68.0,3.0,75011,Paris 11e Arrondissement,RUE DE LA FOLIE REGNAULT,Appartement,48.859909,2.387367
410000.0,44.0,2.0,75012,Paris 12e Arrondissement,RUE DE WATTIGNIES,Appartement,48.835084,2.399879
282000.0,28.0,1.0,75015,Paris 15e Arrondissement,RUE OLIER,Appartement,48.83512,2.290955
299000.0,30.0,2.0,75014,Paris 14e Arrondissement,RUE DU PERE CORENTIN,Appartement,48.82642,2.33141
190000.0,19.0,1.0,75012,Paris 12e Arrondissement,RUE DES MEUNIERS,Appartement,48.833505,2.39773
1210000.0,110.0,4.0,75016,Paris 16e Arrondissement,RUE MOLITOR,Appartement,48.844985,2.263592
460000.0,46.0,2.0,75015,Paris 15e Arrondissement,AV EMILE ZOLA,Appartement,48.846339,2.287483
245000.0,24.0,2.0,75012,Paris 12e Arrondissement,RUE DE CAPRI,Appartement,48.835764,2.398578
229000.0,20.0,2.0,75012,Paris 12e Arrondissement,AV DAUMESNIL,Appartement,48.840265,2.394088
680000.0,50.0,2.0,75016,Paris 16e Arrondissement,RUE PAUL VALERY,Appartement,48.869548,2.291216
445000.0,52.0,3.0,75015,Paris 15e Arrondissement,RUE DESNOUETTES,Appartement,48.835727,2.289099
375000.0,36.0,1.0,75012,Paris 12e Arrondissement,RUE DE BERCY,Appartement,48.847584,2.36774
1185000.0,117.0,4.0,75012,Paris 12e Arrondissement,RUE CROZATIER,Appartement,48.849061,2.379343
285000.0,24.0,1.0,75015,Paris 15e Arrondissement,RUE SAINT CHARLES,Appartement,48.846926,2.286392
296688.0,41.0,2.0,75013,Paris 13e Arrondissement,AV DE CHOISY,Appartement,48.821582,2.36396
478700.0,47.0,2.0,75015,Paris 15e Arrondissement,RUE MEILHAC,Appartement,48.845,2.298296
471000.0,38.0,2.0,75011,Paris 11e Arrondissement,RUE TITON,Appartement,48.851393,2.386226
230000.0,11.0,1.0,75015,Paris 15e Arrondissement,AV DU MAINE,Appartement,48.843135,2.321088
210000.0,23.0,1.0,75011,Paris 11e Arrondissement,RUE DES BOULETS,Appartement,48.850962,2.390611
151930.0,13.0,1.0,75015,Paris 15e Arrondissement,RUE DES BERGERS,Appartement,48.844332,2.282906
1100000.0,85.0,3.0,75012,Paris 12e Arrondissement,RUE DE LYON,Appartement,48.848407,2.371607
305500.0,31.0,1.0,75012,Paris 12e Arrondissement,RUE DE REUILLY,Appartement,48.840762,2.395167
381000.0,34.0,2.0,75011,Paris 11e Arrondissement,AV DE LA REPUBLIQUE,Appartement,48.863236,2.383919
1330000.0,110.0,4.0,75016,Paris 16e Arrondissement,RUE NICOLO,Appartement,48.860799,2.276945
400000.0,22.0,1.0,75011,Paris 11e Arrondissement,RUE DE CHARONNE,Appartement,48.856135,2.390027
210000.0,17.0,2.0,75005,Paris 5e Arrondissement,RUE DU SOMMERARD,Appartement,48.849649,2.34727
1031800.0,66.0,3.0,75006,Paris 6e Arrondissement,RUE DE RENNES,Appartement,48.846341,2.32581
1688150.0,70.0,3.0,75006,Paris 6e Arrondissement,RUE SAINT BENOIT,Appartement,48.854369,2.332964
265000.0,28.0,2.0,75013,Paris 13e Arrondissement,RUE DE LA MAISON BLANCHE,Appartement,48.825932,2.359064
330000.0,35.0,1.0,75016,Paris 16e Arrondissement,RUE VAN LOO,Appartement,48.840878,2.266979
715000.0,67.0,2.0,75016,Paris 16e Arrondissement,AV DE MALAKOFF,Appartement,48.876361,2.283177
715000.0,79.0,3.0,75016,Paris 16e Arrondissement,AV DE MALAKOFF,Appartement,48.876361,2.283177
865000.0,64.0,3.0,75014,Paris 14e Arrondissement,RUE DE LA GAITE,Appartement,48.840438,2.32394
1434000.0,144.0,6.0,75016,Paris 16e Arrondissement,AV DU PDT KENNEDY,Appartement,48.856543,2.285731
483800.0,28.0,1.0,75007,Paris 7e Arrondissement,PAS DE L UNION,Appartement,48.856822,2.305236
550000.0,75.0,3.0,75011,Paris 11e Arrondissement,PAS THIERE,Appartement,48.853419,2.374384
568230.0,40.0,2.0,75005,Paris 5e Arrondissement,RUE MOUFFETARD,Appartement,48.839635,2.34948
699029.1,75.0,3.0,75016,Paris 16e Arrondissement,AV DE VERSAILLES,Appartement,48.842226,2.268971
870000.0,70.0,2.0,75014,Paris 14e Arrondissement,RUE CASSINI,Appartement,48.837311,2.33708
1080000.0,104.0,5.0,75015,Paris 15e Arrondissement,RUE DE VAUGIRARD,Appartement,48.842004,2.308808
442000.0,50.0,2.0,75013,Paris 13e Arrondissement,RUE DES GOBELINS,Appartement,48.835485,2.351969
355000.0,26.0,1.0,75014,Paris 14e Arrondissement,RUE OLIVIER NOYER,Appartement,48.830484,2.322341
761600.0,58.0,3.0,75006,Paris 6e Arrondissement,RUE DE L ABBE GREGOIRE,Appartement,48.849685,2.323658
239680.0,13.0,1.0,75006,Paris 6e Arrondissement,RUE DU CANIVET,Appartement,48.850221,2.334532
334000.0,15.0,1.0,75011,Paris 11e Arrondissement,RUE KELLER,Appartement,48.854486,2.37641
334000.0,30.0,2.0,75011,Paris 11e Arrondissement,RUE KELLER,Appartement,48.854486,2.37641
295000.0,19.0,1.0,75011,Paris 11e Arrondissement,RUE DESARGUES,Appartement,48.869386,2.376325
670000.0,67.0,3.0,75013,Paris 13e Arrondissement,RUE LE DANTEC,Appartement,48.829062,2.346914
270000.0,10.0,1.0,75015,Paris 15e Arrondissement,RUE SAINT CHARLES,Appartement,48.847587,2.287271
594000.0,35.0,2.0,75006,Paris 6e Arrondissement,RUE DE SEVRES,Appartement,48.851749,2.329018
500000.0,45.0,1.0,75012,Paris 12e Arrondissement,RUE DU RENDEZ VOUS,Appartement,48.846605,2.40205
843500.0,72.0,4.0,75012,Paris 12e Arrondissement,AV LEDRU ROLLIN,Appartement,48.846634,2.369405
656200.0,54.0,3.0,75011,Paris 11e Arrondissement,RUE DU CHEMIN VERT,Appartement,48.860954,2.380127
209000.0,15.0,1.0,75015,Paris 15e Arrondissement,RUE BOUILLOUX LAFONT,Appartement,48.837366,2.280002
1770890.0,140.0,4.0,75015,Paris 15e Arrondissement,RUE DU LAOS,Appartement,48.849349,2.301613
520000.0,34.0,2.0,75005,Paris 5e Arrondissement,RUE DU PETIT PONT,Appartement,48.852314,2.346703
293000.0,10.0,1.0,75016,Paris 16e Arrondissement,RUE NICOLO,Appartement,48.860587,2.277412
610975.0,63.0,3.0,75015,Paris 15e Arrondissement,RUE DE DANTZIG,Appartement,48.83363,2.299272
430100.0,27.0,1.0,75016,Paris 16e Arrondissement,RUE CDT SCHLOESING,Appartement,48.862016,2.284225
845000.0,79.0,3.0,75016,Paris 16e Arrondissement,AV DE MALAKOFF,Appartement,48.876361,2.283177
320000.0,33.0,1.0,75016,Paris 16e Arrondissement,AV DE VERSAILLES,Appartement,48.838992,2.259089
163000.0,20.0,1.0,75016,Paris 16e Arrondissement,RUE DES SABLONS,Appartement,48.864157,2.281825
327000.0,30.0,2.0,75013,Paris 13e Arrondissement,BD SAINT MARCEL,Appartement,48.836859,2.352988
329348.0,28.0,2.0,75013,Paris 13e Arrondissement,RUE DE PATAY,Appartement,48.827243,2.37156
1140000.0,81.0,3.0,75015,Paris 15e Arrondissement,RUE EMILE DUCLAUX,Appartement,48.842955,2.308691
370000.0,30.0,2.0,75006,Paris 6e Arrondissement,RUE SAINT ANDRE DES ARTS,Appartement,48.853406,2.342601
